Number,Created,Activated,Region,Chain,Store
0768974466,2021-09-24,2021-09-28,RegionGöteborgSyd,7-Eleven,7-elevenGbgÖstraHamngatan34
0733039683,2021-09-24,2021-09-30,RegionMitt,Myway,MyWayE3LOTTASLIVS
0709405284,2021-09-24,2021-09-28,RegionMitt,Ica,ICAKvantumOxen
0729678666,2021-09-24,2021-09-25,RegionStockholmSyd,Seamless,DragonenLivs&Delikatesser
0729971570,2021-09-24,2021-09-28,RegionStockholmSyd,Frendo,FrendoSkogås
0708845101,2021-09-24,2021-09-25,RegionMitt,Myway,Sött&SaltMariestad
0729963783,2021-09-24,2021-09-27,RegionMitt,Ingenkedja,Grönt&Gottfilipstad
0705667097,2021-09-24,2021-09-29,RegionSydost,Digitalbutikerna,BjörnesDigitalC
0709837754,2021-09-24,2021-09-25,RegionMitt,Elgiganten,ElgigantenMariestad
0733468434,2021-09-24,2021-09-26,RegionMitt,Ica,ICAKvantumFilipstad
0733468441,2021-09-24,2021-09-25,RegionMitt,Ica,ICAKvantumFilipstad
0768652426,2021-09-24,2021-09-30,RegionStockholm,Direkten,DirektenSöderhallarna
0768653063,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0768652793,2021-09-24,2021-09-25,RegionStockholm,Direkten,DirektenSöderhallarna
0768651828,2021-09-24,2021-09-30,RegionStockholm,Direkten,DirektenSöderhallarna
0768652103,2021-09-24,2021-09-30,RegionStockholm,Direkten,DirektenSöderhallarna
0768652514,2021-09-24,2021-09-25,RegionStockholm,Direkten,DirektenSöderhallarna
0768652217,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0705590944,2021-09-24,2021-09-28,RegionStockholm,Direkten,DirektenSöderhallarna
0768652853,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0768652337,2021-09-24,2021-09-25,RegionStockholm,Direkten,DirektenSöderhallarna
0768652364,2021-09-24,2021-09-25,RegionStockholm,Direkten,DirektenSöderhallarna
0768652967,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0768652117,2021-09-24,2021-09-30,RegionStockholm,Direkten,DirektenSöderhallarna
0768651776,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0768652683,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0768652579,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0768652573,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0768652575,2021-09-24,2021-09-30,RegionStockholm,Direkten,DirektenSöderhallarna
0768652678,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0768652589,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0768652192,2021-09-24,2021-09-25,RegionStockholm,Direkten,DirektenSöderhallarna
0768652751,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0768652757,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0768652872,2021-09-24,2021-09-25,RegionStockholm,Direkten,DirektenSöderhallarna
0768652444,2021-09-24,2021-09-25,RegionStockholm,Direkten,DirektenSöderhallarna
0768652713,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0768652866,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0768652729,2021-09-24,2021-09-29,RegionStockholm,Direkten,DirektenSöderhallarna
0733039545,2021-09-24,2021-09-28,RegionGöteborgNorr,Pressbyrån,PressbyrånGöteneJVG
0708194324,2021-09-24,2021-09-24,RegionGöteborgNorr,Preem,Preemgodatankar
0768793719,2021-09-24,2021-09-30,RegionStockholm,CircleK,CircleKKnivsta
0729962119,2021-09-23,2021-09-29,RegionGöteborgSyd,Ingenkedja,ÅrstidstorgetKiosk
0708167700,2021-09-23,2021-09-26,RegionGöteborgSyd,Pressbyrån,Pressbyrångbggamlestad
0768824502,2021-09-23,2021-09-28,RegionGöteborgNorr,Ica,IcaMaxiTorslanda
0705561908,2021-09-23,2021-09-26,RegionNorr,Elgiganten,ElgigantenTPHnian
0705573830,2021-09-23,2021-09-30,RegionNorr,Elgiganten,ElgigantenTPHnian
0705561985,2021-09-23,2021-09-27,RegionNorr,Elgiganten,ElgigantenTPHnian
0768794301,2021-09-23,2021-09-26,RegionNorr,Coop,CoopKonsumNian
0705583551,2021-09-23,2021-09-30,RegionNorr,Euronics,EuronicsmobilmasterGävle
0733011396,2021-09-23,2021-09-25,RegionStockholmSyd,Pressbyrån,Pressbyrånglobencity
0734307839,2021-09-23,2021-09-24,RegionGöteborgNorr,Willys,WillysTorslanda
0768823188,2021-09-23,2021-09-26,RegionGöteborgNorr,Willys,WillysTorslanda
0768823205,2021-09-23,2021-09-30,RegionGöteborgNorr,Willys,WillysTorslanda
0768823207,2021-09-23,2021-09-30,RegionGöteborgNorr,Willys,WillysTorslanda
0768823192,2021-09-23,2021-09-28,RegionGöteborgNorr,Willys,WillysTorslanda
0705389331,2021-09-23,2021-09-27,RegionStockholmSyd,Elgiganten,ElgigantenPhoneHouseGloben
0729665449,2021-09-23,2021-09-26,RegionStockholmSyd,Elgiganten,ElgigantenPhoneHouseGloben
0768978058,2021-09-23,2021-09-27,RegionStockholmSyd,OKQ8,OKQ8Globen
0768977829,2021-09-23,2021-09-27,RegionStockholmSyd,OKQ8,OKQ8Globen
0734298625,2021-09-23,2021-09-26,RegionGöteborgSyd,Pressbyrån,Pressbyrånjkpgöstrastorgatan
0723520868,2021-09-23,2021-09-26,RegionGöteborgSyd,Pressbyrån,Pressbyrånjkpgöstrastorgatan
0721754809,2021-09-23,2021-09-25,RegionSydost,Ica,Icanärabraås
0729662124,2021-09-23,2021-09-30,RegionGöteborgSyd,Pressbyrån,Pressbyrånjönköpingjvg
0723775418,2021-09-23,2021-09-26,RegionMitt,Ingenkedja,Butikenihörnet
0729984867,2021-09-23,2021-09-30,RegionSydost,Ingenkedja,TebaLivsFrukt&GröntÅsedaB
0729984861,2021-09-23,2021-09-30,RegionSydost,Ingenkedja,TebaLivsFrukt&GröntÅsedaB
0708970622,2021-09-23,2021-09-28,RegionGöteborgSyd,Ica,Icamaxijönköping
0733503105,2021-09-23,2021-09-29,RegionGöteborgNorr,CityGross,CityGrossYtterby
0729688305,2021-09-23,2021-09-25,RegionGöteborgSyd,Elgiganten,Elgigantenjönköping
0708484423,2021-09-23,2021-09-30,RegionStockholm,Pressbyrån,Pressbyråntäbyc
0708484437,2021-09-23,2021-09-29,RegionStockholm,Pressbyrån,Pressbyråntäbyc
0708484426,2021-09-23,2021-09-30,RegionStockholm,Pressbyrån,Pressbyråntäbyc
0708484428,2021-09-23,2021-09-26,RegionStockholm,Pressbyrån,Pressbyråntäbyc
0721576467,2021-09-23,2021-09-29,RegionStockholm,Mediamarkt,MediamarktTäbyC
0721576444,2021-09-23,2021-09-29,RegionStockholm,Mediamarkt,MediamarktTäbyC
0709706344,2021-09-22,2021-09-28,RegionGöteborgSyd,CircleK,CircleKHulta
0708276178,2021-09-22,2021-09-27,RegionSkåneSyd,CircleK,CircleKLomma
0708836763,2021-09-22,2021-09-25,RegionGöteborgNorr,Ica,IcakvantumAletorg
0723830510,2021-09-22,2021-09-27,RegionStockholm,Seamless,KraschSundbyberg
0723831079,2021-09-22,2021-09-29,RegionStockholm,Seamless,KraschSundbyberg
0768975016,2021-09-22,2021-09-25,RegionStockholmSyd,OKQ8,OKQ8Sillekrognorrgående
0729697351,2021-09-22,2021-09-30,RegionStockholmSyd,Dialect,DialectNyköping
0768974602,2021-09-22,2021-09-29,RegionStockholmSyd,Willys,Willysnyköping
0768974737,2021-09-22,2021-09-30,RegionStockholmSyd,Willys,Willysnyköping
0705214490,2021-09-22,2021-09-26,RegionMitt,Elgiganten,ElgigantenTPHMotala
0705212099,2021-09-22,2021-09-23,RegionMitt,Elgiganten,ElgigantenTPHMotala
0729659587,2021-09-22,2021-09-25,RegionMitt,Elgiganten,ElgigantenTPHMotala
0705215370,2021-09-22,2021-09-29,RegionMitt,Elgiganten,ElgigantenTPHMotala
0705212360,2021-09-22,2021-09-27,RegionMitt,Elgiganten,ElgigantenTPHMotala
0705212896,2021-09-22,2021-09-25,RegionMitt,Elgiganten,ElgigantenTPHMotala
0705214244,2021-09-22,2021-09-30,RegionMitt,Elgiganten,ElgigantenTPHMotala
0705175737,2021-09-22,2021-09-24,RegionMitt,Elgiganten,ElgigantenSträngnäs
0705596698,2021-09-22,2021-09-30,RegionStockholm,Mikatel,Fones.seSundbyberg
0709495827,2021-09-22,2021-09-30,RegionMitt,Pressbyrån,Pressbyrånmotalastoratorget
0768735565,2021-09-22,2021-09-27,RegionSkåneSyd,Ica,IcaMaxiToftanäs
0709696832,2021-09-22,2021-09-28,RegionMitt,CircleK,CircleKSträngnäseskilstunav
0729739445,2021-09-22,2021-09-24,RegionSydost,Elon,AudioVideoVästervikC
0733504323,2021-09-22,2021-09-26,RegionMitt,Elgiganten,ElgigantenMotala
0708897310,2021-09-22,2021-09-29,RegionStockholmSyd,OKQ8,OKQ8SillekrogSödergående
0708897161,2021-09-22,2021-09-30,RegionStockholmSyd,OKQ8,OKQ8SillekrogSödergående
0708583869,2021-09-21,2021-09-29,RegionGöteborgSyd,7-Eleven,7-elevengbglinnégatan26
0768977863,2021-09-21,2021-09-26,RegionGöteborgSyd,Pressbyrån,Pressbyrångbgjärntorget
0705447899,2021-09-21,2021-09-24,RegionGöteborgSyd,ATG,Olskrokenstipsochspel
0768766998,2021-09-21,2021-09-29,RegionSkåneSyd,Ica,IcaMaxiTrelleborg
0768767549,2021-09-21,2021-09-29,RegionSkåneSyd,Ica,IcaMaxiTrelleborg
0768767505,2021-09-21,2021-09-30,RegionSkåneSyd,Ica,IcaMaxiTrelleborg
0768767509,2021-09-21,2021-09-30,RegionSkåneSyd,Ica,IcaMaxiTrelleborg
0732035802,2021-09-21,2021-09-29,RegionStockholm,Coop,Storacoopnorrteljeporten
0708837913,2021-09-21,2021-09-26,RegionGöteborgNorr,Coop,CoopLidköping
0723520447,2021-09-21,2021-09-27,RegionGöteborgSyd,Shell,Shelljkptorsvik
0768822931,2021-09-21,2021-09-24,RegionGöteborgNorr,Elgiganten,ElgigantenLidköping
0708281368,2021-09-21,2021-09-28,RegionStockholm,Pressbyrån,Pressbyrånnorrtäljehantverkareg
0723790240,2021-09-21,2021-09-23,RegionMitt,Elgiganten,ElgigantenTPHBergvik
0723790241,2021-09-21,2021-09-26,RegionMitt,Elgiganten,ElgigantenTPHBergvik
0723790237,2021-09-21,2021-09-22,RegionMitt,Elgiganten,ElgigantenTPHBergvik
0723790235,2021-09-21,2021-09-22,RegionMitt,Elgiganten,ElgigantenTPHBergvik
0708694741,2021-09-21,2021-09-24,RegionGöteborgSyd,NetonNet,Netonnetjönköping
0705537256,2021-09-21,2021-09-25,RegionGöteborgSyd,NetonNet,Netonnetjönköping
0705521135,2021-09-21,2021-09-24,RegionGöteborgSyd,NetonNet,Netonnetjönköping
0706093708,2021-09-21,2021-09-23,RegionSkåneSyd,Mikatel,GodisCenterLödde
0723608708,2021-09-21,2021-09-21,RegionSkåneSyd,Ingenkedja,Repair24centersyd
0768777179,2021-09-21,2021-09-23,RegionSydost,Seamless,LevantLivsmedelAlvestaC
0768777269,2021-09-21,2021-09-27,RegionSydost,Seamless,LevantLivsmedelAlvestaC
0768777106,2021-09-21,2021-09-25,RegionSydost,Seamless,LevantLivsmedelAlvestaC
0768777282,2021-09-21,2021-09-23,RegionSydost,Seamless,LevantLivsmedelAlvestaC
0721807840,2021-09-21,2021-09-26,RegionMitt,Kjell&Company,Kjell&coBergvikKarlstad
0721807835,2021-09-21,2021-09-22,RegionMitt,Kjell&Company,Kjell&coBergvikKarlstad
0723557033,2021-09-21,2021-09-26,RegionMitt,NetonNet,NetonnetBergvik
0729969920,2021-09-21,2021-09-28,RegionSydost,Ingenkedja,AlvestalivsB
0708279341,2021-09-21,2021-09-21,RegionGöteborgSyd,Seamless,OrhojFrukt
0768749662,2021-09-21,2021-09-23,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749043,2021-09-21,2021-09-21,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749047,2021-09-21,2021-09-21,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749690,2021-09-21,2021-09-26,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749718,2021-09-21,2021-09-27,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749007,2021-09-21,2021-09-22,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749793,2021-09-21,2021-09-23,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749759,2021-09-21,2021-09-27,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749738,2021-09-21,2021-09-29,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749055,2021-09-21,2021-09-23,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749773,2021-09-21,2021-09-30,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749839,2021-09-21,2021-09-22,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749828,2021-09-21,2021-09-30,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749837,2021-09-21,2021-09-28,RegionGöteborgSyd,CircleK,CircleKHyltena
0768749009,2021-09-21,2021-09-30,RegionGöteborgSyd,CircleK,CircleKHyltena
0766321741,2021-09-21,2021-09-26,RegionSkåneSyd,Kjell&Company,Kjell&CoCentersyd
0768765021,2021-09-21,2021-09-24,RegionSkåneSyd,Ica,IcaMaxiLöddeköpinge
0768765017,2021-09-21,2021-09-28,RegionSkåneSyd,Ica,IcaMaxiLöddeköpinge
0768765019,2021-09-21,2021-09-26,RegionSkåneSyd,Ica,IcaMaxiLöddeköpinge
0768829179,2021-09-20,2021-09-27,RegionGöteborgSyd,CircleK,Circlekvarbergnord
0768829203,2021-09-20,2021-09-30,RegionGöteborgSyd,CircleK,Circlekvarbergnord
0768829164,2021-09-20,2021-09-23,RegionGöteborgSyd,CircleK,Circlekvarbergnord
0768829181,2021-09-20,2021-09-26,RegionGöteborgSyd,CircleK,Circlekvarbergnord
0768829180,2021-09-20,2021-09-26,RegionGöteborgSyd,CircleK,Circlekvarbergnord
0768829255,2021-09-20,2021-09-23,RegionGöteborgSyd,CircleK,Circlekvarbergnord
0768727534,2021-09-20,2021-09-28,RegionSkåneSyd,OKQ8,OkQ8Trelleborg
0768727418,2021-09-20,2021-09-25,RegionSkåneSyd,OKQ8,OkQ8Trelleborg
0768727431,2021-09-20,2021-09-24,RegionSkåneSyd,OKQ8,OkQ8Trelleborg
0768727453,2021-09-20,2021-09-25,RegionSkåneSyd,OKQ8,OkQ8Trelleborg
0768727567,2021-09-20,2021-09-28,RegionSkåneSyd,OKQ8,OkQ8Trelleborg
0732489900,2021-09-20,2021-09-29,RegionSkåneSyd,Myway,MywayTrelleborg
0708207551,2021-09-20,2021-09-29,RegionSkåneSyd,CityGross,CityGrossTrelleborg
0768762367,2021-09-20,2021-09-28,Centralt,Ingenkedja,DemexAB
0768762369,2021-09-20,2021-09-28,Centralt,Ingenkedja,DemexAB
0706395929,2021-09-20,2021-09-26,RegionStockholmSyd,Euronics,EuronicsMobilmasterSkärholmen
0706395947,2021-09-20,2021-09-24,RegionStockholmSyd,Euronics,EuronicsMobilmasterSkärholmen
0706395945,2021-09-20,2021-09-25,RegionStockholmSyd,Euronics,EuronicsMobilmasterSkärholmen
0706395962,2021-09-20,2021-09-26,RegionStockholmSyd,Euronics,EuronicsMobilmasterSkärholmen
0706395985,2021-09-20,2021-09-27,RegionStockholmSyd,Euronics,EuronicsMobilmasterSkärholmen
0706392383,2021-09-20,2021-09-30,RegionStockholmSyd,Euronics,EuronicsMobilmasterSkärholmen
0706490752,2021-09-20,2021-09-22,RegionStockholm,Ingenkedja,PhoneHeroFridhemsplan
0706490954,2021-09-20,2021-09-29,RegionStockholm,Ingenkedja,PhoneHeroFridhemsplan
0706492390,2021-09-20,2021-09-30,RegionStockholm,Ingenkedja,PhoneHeroFridhemsplan
0706492205,2021-09-20,2021-09-21,RegionStockholm,Ingenkedja,PhoneHeroFridhemsplan
0706490930,2021-09-20,2021-09-29,RegionStockholm,Ingenkedja,PhoneHeroFridhemsplan
0706494653,2021-09-20,2021-09-25,RegionStockholm,Ingenkedja,PhoneHeroFridhemsplan
0706494590,2021-09-20,2021-09-30,RegionStockholm,Ingenkedja,PhoneHeroFridhemsplan
0706494682,2021-09-20,2021-09-22,RegionStockholm,Ingenkedja,PhoneHeroFridhemsplan
0706494858,2021-09-20,2021-09-23,RegionStockholm,Ingenkedja,PhoneHeroFridhemsplan
0706490905,2021-09-20,2021-09-29,RegionStockholm,Ingenkedja,PhoneHeroFridhemsplan
0709394967,2021-09-20,2021-09-29,RegionStockholm,Mikatel,MTAmobil
0729971567,2021-09-20,2021-09-24,RegionStockholmSyd,Ingenkedja,GHMobilcenterSödertälje
0705377629,2021-09-20,2021-09-21,RegionStockholmSyd,Elgiganten,Elgigantensödertälje
0706395735,2021-09-20,2021-09-22,RegionStockholmSyd,Elgiganten,Elgigantensödertälje
0706393583,2021-09-20,2021-09-28,RegionStockholmSyd,Elgiganten,Elgigantensödertälje
0706395526,2021-09-20,2021-09-28,RegionStockholmSyd,Elgiganten,Elgigantensödertälje
0768979808,2021-09-20,2021-09-26,RegionStockholmSyd,Pressbyrån,Pressbyråntelefonplant-bana
0733503875,2021-09-20,2021-09-24,RegionGöteborgNorr,Ica,ICAKvantumLidköping
0733503834,2021-09-20,2021-09-28,RegionGöteborgNorr,Ica,ICAKvantumLidköping
0721704087,2021-09-20,2021-09-29,RegionStockholm,Ingenkedja,Tekniker91
0708850147,2021-09-20,2021-09-28,RegionStockholm,Ingenkedja,Tekniker91
0729983911,2021-09-20,2021-09-30,RegionSydost,Ingenkedja,Vaggerydlivs
0733235219,2021-09-20,2021-09-28,RegionGöteborgNorr,Elon,AudioVideoLidköping
0705296894,2021-09-20,2021-09-26,RegionGöteborgNorr,Elon,AudioVideoLidköping
0768822624,2021-09-20,2021-09-29,RegionGöteborgNorr,Myway,MyWaycityLidköping
0768822629,2021-09-20,2021-09-22,RegionGöteborgNorr,Myway,MyWaycityLidköping
0766316920,2021-09-20,2021-09-29,RegionGöteborgNorr,Kjell&Company,Kjell&CoLidköping
0729983534,2021-09-20,2021-09-23,RegionSydost,Mikatel,Mazatoolivs
0729983542,2021-09-20,2021-09-25,RegionSydost,Mikatel,Mazatoolivs
0729983556,2021-09-20,2021-09-24,RegionSydost,Mikatel,Mazatoolivs
0733465752,2021-09-20,2021-09-24,RegionMitt,OKQ8,Okq8sunne
0768925748,2021-09-20,2021-09-21,RegionSydost,CircleK,CircleKSkillingaryd
0768821079,2021-09-20,2021-09-25,RegionGöteborgNorr,OKQ8,OKQ8Lidköpingegen
0768830431,2021-09-20,2021-09-29,RegionGöteborgSyd,7-Eleven,7-elevengbgslottsskogsgatan
0723786857,2021-09-17,2021-09-26,RegionSkåneSyd,7-Eleven,7-eleventriangeln
0709356871,2021-09-17,2021-09-20,RegionSkåneSyd,7-Eleven,7-eleventriangeln
0709902086,2021-09-17,2021-09-26,RegionSkåneSyd,Ingenkedja,MalmöSouvenirer
0706030601,2021-09-17,2021-09-27,RegionGöteborgSyd,Elgiganten,ElgigantenSisjön
0706042518,2021-09-17,2021-09-19,RegionGöteborgSyd,Elgiganten,ElgigantenSisjön
0708298185,2021-09-17,2021-09-28,RegionGöteborgSyd,CircleK,CircleKBollebygd
0768894196,2021-09-17,2021-09-30,RegionSkåneSyd,CircleK,CircleKFlädie
0768894199,2021-09-17,2021-09-29,RegionSkåneSyd,CircleK,CircleKFlädie
0768894122,2021-09-17,2021-09-27,RegionSkåneSyd,CircleK,CircleKFlädie
0768894321,2021-09-17,2021-09-24,RegionSkåneSyd,CircleK,CircleKFlädie
0768894322,2021-09-17,2021-09-19,RegionSkåneSyd,CircleK,CircleKFlädie
0768894134,2021-09-17,2021-09-26,RegionSkåneSyd,CircleK,CircleKFlädie
0768894330,2021-09-17,2021-09-21,RegionSkåneSyd,CircleK,CircleKFlädie
0768894318,2021-09-17,2021-09-25,RegionSkåneSyd,CircleK,CircleKFlädie
0768894310,2021-09-17,2021-09-29,RegionSkåneSyd,CircleK,CircleKFlädie
0768894325,2021-09-17,2021-09-28,RegionSkåneSyd,CircleK,CircleKFlädie
0768979146,2021-09-17,2021-09-30,RegionStockholmSyd,Direkten,Direktenkringlan
0705373292,2021-09-17,2021-09-22,RegionStockholmSyd,Elgiganten,ElgigantenPhoneHousekringlan
0705374565,2021-09-17,2021-09-25,RegionStockholmSyd,Elgiganten,ElgigantenPhoneHousekringlan
0705373266,2021-09-17,2021-09-22,RegionStockholmSyd,Elgiganten,ElgigantenPhoneHousekringlan
0706358013,2021-09-17,2021-09-28,RegionStockholmSyd,Elgiganten,ElgigantenPhoneHousekringlan
0705373975,2021-09-17,2021-09-29,RegionStockholmSyd,Elgiganten,ElgigantenPhoneHousekringlan
0705374823,2021-09-17,2021-09-24,RegionStockholmSyd,Elgiganten,ElgigantenPhoneHousekringlan
0768792490,2021-09-17,2021-09-27,RegionStockholm,Pressbyrån,Pressbyrånkarlaplant-bana
0705579168,2021-09-17,2021-09-20,RegionStockholm,Elgiganten,ElgigantenPhoneHouseFältöversten
0706486485,2021-09-17,2021-09-18,RegionStockholm,Elgiganten,ElgigantenPhoneHouseFältöversten
0706486508,2021-09-17,2021-09-30,RegionStockholm,Elgiganten,ElgigantenPhoneHouseFältöversten
0705589838,2021-09-17,2021-09-21,RegionStockholm,Elgiganten,ElgigantenPhoneHouseFältöversten
0706486521,2021-09-17,2021-09-24,RegionStockholm,Elgiganten,ElgigantenPhoneHouseFältöversten
0706486682,2021-09-17,2021-09-19,RegionStockholm,Elgiganten,ElgigantenPhoneHouseFältöversten
0768774136,2021-09-17,2021-09-23,RegionGöteborgNorr,Ica,IcaNäraMatkassen
0768774135,2021-09-17,2021-09-23,RegionGöteborgNorr,Ica,IcaNäraMatkassen
0733459178,2021-09-17,2021-09-24,RegionStockholm,Myway,Spelöversten
0768667581,2021-09-17,2021-09-26,RegionSkåneSyd,Seamless,PolferriesYstad-Polen
0705372426,2021-09-17,2021-09-20,RegionStockholmSyd,Elgiganten,Elgigantensödertälje
0706394967,2021-09-17,2021-09-20,RegionStockholmSyd,Elgiganten,Elgigantensödertälje
0733055098,2021-09-17,2021-09-19,RegionSydost,ATG,NyaJohanssonsSpelC
0709966724,2021-09-17,2021-09-22,RegionMitt,Elgiganten,ElgigantenTPHKarlstad
0733256268,2021-09-17,2021-09-19,RegionGöteborgNorr,OKQ8,OKQ8LillaEdet
0709966348,2021-09-17,2021-09-23,RegionMitt,Euronics,Euronicsphonestorekarlstad
0709966169,2021-09-17,2021-09-28,RegionMitt,Euronics,Euronicsphonestorekarlstad
0729676423,2021-09-17,2021-09-25,RegionMitt,Ingenkedja,MaxtekKarlstad
0733051667,2021-09-17,2021-09-26,RegionMitt,Elgiganten,ElgigantenKarlstad
0709918399,2021-09-17,2021-09-23,RegionMitt,Elgiganten,ElgigantenKarlstad
0729985258,2021-09-17,2021-09-21,RegionSydost,Seamless,OskarshamnsLivsC
0729985256,2021-09-17,2021-09-20,RegionSydost,Seamless,OskarshamnsLivsC
0729983528,2021-09-17,2021-09-20,RegionGöteborgSyd,Ingenkedja,M.H.Slivsmedel
0766273388,2021-09-17,2021-09-24,RegionSydost,Elon,AudioVideoMönsteråsB
0766273386,2021-09-17,2021-09-18,RegionSydost,Elon,AudioVideoMönsteråsB
0729983410,2021-09-17,2021-09-18,RegionGöteborgSyd,Seamless,Jaffalivs
0768907327,2021-09-17,2021-09-21,RegionGöteborgSyd,ATG,Kindblomsspelotobak
0705524665,2021-09-17,2021-09-24,RegionGöteborgSyd,ATG,Kindblomsspelotobak
0768907624,2021-09-17,2021-09-18,RegionGöteborgSyd,ATG,Kindblomsspelotobak
0729961861,2021-09-16,2021-09-28,RegionGöteborgSyd,Mikatel,Monaslivs
0729961862,2021-09-16,2021-09-28,RegionGöteborgSyd,Mikatel,Monaslivs
0729961866,2021-09-16,2021-09-27,RegionGöteborgSyd,Mikatel,Monaslivs
0766271086,2021-09-16,2021-09-17,RegionGöteborgSyd,Mikatel,EklandaLivs
0766271089,2021-09-16,2021-09-17,RegionGöteborgSyd,Mikatel,EklandaLivs
0766271088,2021-09-16,2021-09-17,RegionGöteborgSyd,Mikatel,EklandaLivs
0766271084,2021-09-16,2021-09-25,RegionGöteborgSyd,Mikatel,EklandaLivs
0766271090,2021-09-16,2021-09-17,RegionGöteborgSyd,Mikatel,EklandaLivs
0766271085,2021-09-16,2021-09-25,RegionGöteborgSyd,Mikatel,EklandaLivs
0766271087,2021-09-16,2021-09-17,RegionGöteborgSyd,Mikatel,EklandaLivs
0768681617,2021-09-16,2021-09-30,RegionGöteborgSyd,Hemköp,HemköpDrFriestorg
0721622345,2021-09-16,2021-09-29,RegionGöteborgNorr,Ingenkedja,Angeredsresebyrå
